Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2025-02-18 00:00:00-05:00,51.0,56.22999954223633,50.9900016784668,55.79999923706055,55.79999923706055,163200100,0.0,0.0
2025-02-19 00:00:00-05:00,59.040000915527344,66.44000244140625,55.61000061035156,60.25,60.25,337992700,0.0,0.0
2025-02-20 00:00:00-05:00,57.209999084472656,62.470001220703125,54.29999923706055,59.27000045776367,59.27000045776367,181555200,0.0,0.0
2025-02-21 00:00:00-05:00,61.0,62.43000030517578,55.06999969482422,56.06999969482422,56.06999969482422,104690400,0.0,0.0
2025-02-24 00:00:00-05:00,53.880001068115234,56.25,50.2599983215332,51.61000061035156,51.61000061035156,84122600,0.0,0.0
2025-02-25 00:00:00-05:00,50.119998931884766,50.66999816894531,44.0,45.540000915527344,45.540000915527344,146548400,0.0,0.0
2025-02-26 00:00:00-05:00,55.02000045776367,56.189998626708984,50.04999923706055,51.11000061035156,51.11000061035156,144521900,0.0,0.0
2025-02-27 00:00:00-05:00,49.06999969482422,50.0,42.54999923706055,42.95000076293945,42.95000076293945,121404800,0.0,0.0
2025-02-28 00:00:00-05:00,40.22999954223633,43.4900016784668,38.880001068115234,41.459999084472656,41.459999084472656,96058000,0.0,0.0
2025-03-03 00:00:00-05:00,42.279998779296875,42.380001068115234,35.61000061035156,36.06999969482422,36.06999969482422,104518500,0.0,0.0
2025-03-04 00:00:00-05:00,35.0,40.61000061035156,34.5099983215332,39.13999938964844,39.13999938964844,109691900,0.0,0.0
2025-03-05 00:00:00-05:00,39.349998474121094,40.900001525878906,38.22999954223633,38.900001525878906,38.900001525878906,69735700,0.0,0.0
2025-03-06 00:00:00-05:00,37.5,39.65999984741211,35.65999984741211,37.04999923706055,37.04999923706055,71552600,0.0,0.0
2025-03-07 00:00:00-05:00,36.369998931884766,38.4900016784668,35.36000061035156,38.2400016784668,38.2400016784668,59174000,0.0,0.0
2025-03-10 00:00:00-04:00,37.79999923706055,39.45000076293945,35.9900016784668,36.900001525878906,36.900001525878906,73154000,0.0,0.0
2025-03-11 00:00:00-04:00,36.810001373291016,41.470001220703125,36.61000061035156,40.84000015258789,40.84000015258789,95890600,0.0,0.0
2025-03-12 00:00:00-04:00,43.959999084472656,44.9900016784668,41.849998474121094,42.470001220703125,42.470001220703125,92434500,0.0,0.0
2025-03-13 00:00:00-04:00,42.130001068115234,42.970001220703125,38.900001525878906,39.08000183105469,39.08000183105469,56116700,0.0,0.0
2025-03-14 00:00:00-04:00,40.47999954223633,42.2599983215332,40.25,42.16999816894531,42.16999816894531,57205600,0.0,0.0
2025-03-17 00:00:00-04:00,42.68000030517578,43.16999816894531,40.900001525878906,41.939998626708984,41.939998626708984,40651100,0.0,0.0
2025-03-18 00:00:00-04:00,41.06999969482422,41.22999954223633,37.849998474121094,37.900001525878906,37.900001525878906,53505500,0.0,0.0
2025-03-19 00:00:00-04:00,38.790000915527344,41.310001373291016,38.150001525878906,40.099998474121094,40.099998474121094,60767800,0.0,0.0
2025-03-20 00:00:00-04:00,39.810001373291016,40.70000076293945,38.54999923706055,39.099998474121094,39.099998474121094,43863900,0.0,0.0
2025-03-21 00:00:00-04:00,39.2599983215332,42.630001068115234,38.90999984741211,42.150001525878906,42.150001525878906,64539600,0.0,0.0
2025-03-24 00:00:00-04:00,40.810001373291016,42.70000076293945,39.720001220703125,41.720001220703125,41.720001220703125,85032200,0.0,0.0
2025-03-25 00:00:00-04:00,41.58000183105469,43.38999938964844,40.09000015258789,40.63999938964844,40.63999938964844,57736800,0.0,0.0
2025-03-26 00:00:00-04:00,40.29999923706055,40.84000015258789,36.619998931884766,37.040000915527344,37.040000915527344,59258300,0.0,0.0
2025-03-27 00:00:00-04:00,36.38999938964844,36.779998779296875,34.65999984741211,34.720001220703125,34.720001220703125,48512300,0.0,0.0
2025-03-28 00:00:00-04:00,34.7599983215332,36.09000015258789,33.88999938964844,34.2599983215332,34.2599983215332,45561600,0.0,0.0
2025-03-31 00:00:00-04:00,32.75,34.56999969482422,32.13999938964844,34.2400016784668,34.2400016784668,43814800,0.0,0.0
2025-04-01 00:00:00-04:00,34.25,35.900001525878906,33.900001525878906,35.04999923706055,35.04999923706055,41752300,0.0,0.0
2025-04-02 00:00:00-04:00,34.02000045776367,36.04999923706055,33.77000045776367,35.09000015258789,35.09000015258789,39934500,0.0,0.0
2025-04-03 00:00:00-04:00,32.029998779296875,33.15999984741211,31.549999237060547,32.31999969482422,32.31999969482422,45050100,0.0,0.0
2025-04-04 00:00:00-04:00,30.700000762939453,31.190000534057617,27.649999618530273,29.81999969482422,29.81999969482422,54490200,0.0,0.0
2025-04-07 00:00:00-04:00,27.90999984741211,34.150001525878906,27.600000381469727,33.0,33.0,73010200,0.0,0.0
2025-04-08 00:00:00-04:00,35.13999938964844,35.4900016784668,30.920000076293945,31.709999084472656,31.709999084472656,61430900,0.0,0.0
2025-04-09 00:00:00-04:00,32.0,37.38999938964844,31.40999984741211,36.709999084472656,36.709999084472656,69891800,0.0,0.0
2025-04-10 00:00:00-04:00,35.09000015258789,35.47999954223633,32.5,33.68000030517578,33.68000030517578,38130400,0.0,0.0
2025-04-11 00:00:00-04:00,34.08000183105469,34.33000183105469,32.56999969482422,33.150001525878906,33.150001525878906,27608700,0.0,0.0
2025-04-14 00:00:00-04:00,35.029998779296875,35.119998931884766,32.970001220703125,33.119998931884766,33.119998931884766,33565600,0.0,0.0
2025-04-15 00:00:00-04:00,33.220001220703125,34.59000015258789,33.06999969482422,33.47999954223633,33.47999954223633,27661300,0.0,0.0
2025-04-16 00:00:00-04:00,31.860000610351562,33.650001525878906,30.920000076293945,31.889999389648438,31.889999389648438,38843500,0.0,0.0
2025-04-17 00:00:00-04:00,32.08000183105469,32.25,30.440000534057617,31.510000228881836,31.510000228881836,26958500,0.0,0.0
2025-04-21 00:00:00-04:00,30.75,30.90999984741211,28.899999618530273,29.510000228881836,29.510000228881836,35384400,0.0,0.0
2025-04-22 00:00:00-04:00,30.079999923706055,31.049999237060547,29.56999969482422,30.579999923706055,30.579999923706055,32367200,0.0,0.0
2025-04-23 00:00:00-04:00,33.02000045776367,34.9900016784668,32.630001068115234,32.900001525878906,32.900001525878906,56445100,0.0,0.0
2025-04-24 00:00:00-04:00,33.650001525878906,36.47999954223633,33.5099983215332,35.810001373291016,35.810001373291016,50380400,0.0,0.0
2025-04-25 00:00:00-04:00,35.90999984741211,36.7400016784668,35.29999923706055,36.470001220703125,36.470001220703125,38163400,0.0,0.0
2025-04-28 00:00:00-04:00,36.540000915527344,37.81999969482422,36.060001373291016,37.27000045776367,37.27000045776367,42508700,0.0,0.0
2025-04-29 00:00:00-04:00,36.91999816894531,37.290000915527344,35.939998626708984,36.0,36.0,43312300,0.0,0.0
2025-04-30 00:00:00-04:00,29.1200008392334,32.0,28.780000686645508,31.860000610351562,31.860000610351562,98230500,0.0,0.0
2025-05-01 00:00:00-04:00,32.150001525878906,33.779998779296875,31.149999618530273,32.72999954223633,32.72999954223633,55087500,0.0,0.0
2025-05-02 00:00:00-04:00,32.939998626708984,34.130001068115234,32.689998626708984,33.709999084472656,33.709999084472656,45306800,0.0,0.0
2025-05-05 00:00:00-04:00,33.099998474121094,33.4900016784668,32.119998931884766,32.16999816894531,32.16999816894531,33477400,0.0,0.0
2025-05-06 00:00:00-04:00,31.719999313354492,33.34000015258789,31.520000457763672,32.939998626708984,32.939998626708984,44675900,0.0,0.0
2025-05-07 00:00:00-04:00,31.100000381469727,32.970001220703125,30.540000915527344,32.47999954223633,32.47999954223633,58448500,0.0,0.0
2025-05-08 00:00:00-04:00,32.93000030517578,33.189998626708984,31.950000762939453,32.11000061035156,32.11000061035156,42736600,0.0,0.0
2025-05-09 00:00:00-04:00,32.130001068115234,32.84000015258789,31.200000762939453,31.989999771118164,31.989999771118164,31459200,0.0,0.0
2025-05-12 00:00:00-04:00,33.88999938964844,35.06999969482422,32.95000076293945,33.52000045776367,33.52000045776367,51333900,0.0,0.0
2025-05-13 00:00:00-04:00,34.459999084472656,39.099998474121094,34.18000030517578,38.88999938964844,38.88999938964844,96752000,0.0,0.0
2025-05-14 00:00:00-04:00,45.93000030517578,46.56999969482422,43.08000183105469,45.0,45.0,169224100,0.0,0.0
2025-05-15 00:00:00-04:00,44.04999923706055,45.380001068115234,41.40999984741211,43.959999084472656,43.959999084472656,87035100,0.0,0.0
2025-05-16 00:00:00-04:00,45.5,47.79999923706055,45.029998779296875,46.150001525878906,46.150001525878906,99288900,0.0,0.0
2025-05-19 00:00:00-04:00,44.22999954223633,46.40999984741211,44.13999938964844,44.790000915527344,44.790000915527344,45618300,0.0,0.0
2025-05-20 00:00:00-04:00,44.790000915527344,44.83000183105469,42.400001525878906,42.77000045776367,42.77000045776367,43284200,0.0,0.0
2025-05-21 00:00:00-04:00,43.529998779296875,44.33000183105469,41.22999954223633,41.650001525878906,41.650001525878906,54954000,0.0,0.0
2025-05-22 00:00:00-04:00,41.689998626708984,42.439998626708984,41.18000030517578,41.31999969482422,41.31999969482422,30515100,0.0,0.0
2025-05-23 00:00:00-04:00,39.77000045776367,40.47999954223633,39.11000061035156,40.09000015258789,40.09000015258789,37900700,0.0,0.0
2025-05-27 00:00:00-04:00,41.40999984741211,43.09000015258789,40.810001373291016,41.56999969482422,41.56999969482422,40092300,0.0,0.0
2025-05-28 00:00:00-04:00,41.93000030517578,42.939998626708984,40.95000076293945,41.959999084472656,41.959999084472656,39353300,0.0,0.0
2025-05-29 00:00:00-04:00,43.16999816894531,43.970001220703125,41.040000915527344,41.150001525878906,41.150001525878906,35885100,0.0,0.0
2025-05-30 00:00:00-04:00,40.709999084472656,40.93000030517578,39.04999923706055,40.02000045776367,40.02000045776367,34887500,0.0,0.0
2025-06-02 00:00:00-04:00,39.650001525878906,41.2400016784668,39.5099983215332,41.20000076293945,41.20000076293945,25940400,0.0,0.0
2025-06-03 00:00:00-04:00,41.33000183105469,43.900001525878906,41.130001068115234,43.189998626708984,43.189998626708984,41728700,0.0,0.0
2025-06-04 00:00:00-04:00,43.93000030517578,44.720001220703125,42.880001068115234,44.130001068115234,44.130001068115234,31201600,0.0,0.0
2025-06-05 00:00:00-04:00,43.59000015258789,44.18000030517578,40.34000015258789,40.77000045776367,40.77000045776367,40439400,0.0,0.0
2025-06-06 00:00:00-04:00,42.040000915527344,42.41999816894531,41.38999938964844,41.54999923706055,41.54999923706055,25509600,0.0,0.0
2025-06-09 00:00:00-04:00,42.2400016784668,43.369998931884766,41.880001068115234,43.119998931884766,43.119998931884766,27406300,0.0,0.0
2025-06-10 00:00:00-04:00,43.189998626708984,43.650001525878906,42.34000015258789,42.90999984741211,42.90999984741211,21494900,0.0,0.0
2025-06-11 00:00:00-04:00,43.650001525878906,44.54999923706055,42.779998779296875,43.209999084472656,43.209999084472656,34008900,0.0,0.0
2025-06-12 00:00:00-04:00,42.650001525878906,44.08000183105469,42.31999969482422,43.36000061035156,43.36000061035156,24671700,0.0,0.0
2025-06-13 00:00:00-04:00,42.029998779296875,42.470001220703125,40.7400016784668,41.560001373291016,41.560001373291016,36493500,0.0,0.0
2025-06-16 00:00:00-04:00,42.279998779296875,44.41999816894531,42.06999969482422,43.689998626708984,43.689998626708984,33860900,0.0,0.0
2025-06-17 00:00:00-04:00,43.2400016784668,44.220001220703125,42.90999984741211,43.11000061035156,43.11000061035156,20761000,0.0,0.0
2025-06-18 00:00:00-04:00,43.06999969482422,45.66999816894531,42.790000915527344,44.470001220703125,44.470001220703125,40654600,0.0,0.0
2025-06-20 00:00:00-04:00,45.70000076293945,46.18000030517578,44.13999938964844,45.31999969482422,45.31999969482422,51588500,0.0,0.0
2025-06-23 00:00:00-04:00,43.470001220703125,43.599998474121094,40.779998779296875,40.88999938964844,40.88999938964844,69270800,0.0,0.0
2025-06-24 00:00:00-04:00,41.38999938964844,43.150001525878906,41.060001373291016,42.84000015258789,42.84000015258789,58068400,0.0,0.0
2025-06-25 00:00:00-04:00,43.34000015258789,46.93000030517578,43.119998931884766,46.61000061035156,46.61000061035156,86439500,0.0,0.0
2025-06-26 00:00:00-04:00,47.060001373291016,49.52000045776367,46.06999969482422,49.27000045776367,49.27000045776367,72397600,0.0,0.0
2025-06-27 00:00:00-04:00,49.47999954223633,49.970001220703125,46.86000061035156,47.58000183105469,47.58000183105469,53757300,0.0,0.0
2025-06-30 00:00:00-04:00,48.70000076293945,50.54999923706055,48.22999954223633,49.0099983215332,49.0099983215332,49238000,0.0,0.0
2025-07-01 00:00:00-04:00,48.2400016784668,48.66999816894531,46.369998931884766,47.20000076293945,47.20000076293945,42243100,0.0,0.0
2025-07-02 00:00:00-04:00,47.189998626708984,48.880001068115234,47.06999969482422,48.7400016784668,48.7400016784668,27703100,0.0,0.0
2025-07-03 00:00:00-04:00,49.22999954223633,49.630001068115234,48.41999816894531,48.560001373291016,48.560001373291016,18665600,0.0,0.0
2025-07-07 00:00:00-04:00,48.22999954223633,48.349998474121094,46.220001220703125,47.11000061035156,47.11000061035156,33006700,0.0,0.0
2025-07-08 00:00:00-04:00,47.439998626708984,49.2599983215332,47.36000061035156,49.11000061035156,49.11000061035156,29002600,0.0,0.0
2025-07-09 00:00:00-04:00,48.75,50.20000076293945,48.369998931884766,50.02000045776367,50.02000045776367,35063600,0.0,0.0
2025-07-10 00:00:00-04:00,50.79999923706055,51.70000076293945,49.68000030517578,50.36000061035156,50.36000061035156,33264400,0.0,0.0
2025-07-11 00:00:00-04:00,49.7599983215332,50.2599983215332,49.08000183105469,49.2400016784668,49.2400016784668,24861400,0.0,0.0
2025-07-14 00:00:00-04:00,49.2400016784668,50.65999984741211,48.779998779296875,49.72999954223633,49.72999954223633,25603000,0.0,0.0
2025-07-15 00:00:00-04:00,51.869998931884766,54.20000076293945,51.529998779296875,53.16999816894531,53.16999816894531,62012800,0.0,0.0
2025-07-16 00:00:00-04:00,53.04999923706055,53.290000915527344,51.41999816894531,53.220001220703125,53.220001220703125,30066100,0.0,0.0
2025-07-17 00:00:00-04:00,53.5099983215332,54.150001525878906,52.61000061035156,52.75,52.75,31534600,0.0,0.0
2025-07-18 00:00:00-04:00,53.33000183105469,53.869998931884766,51.27000045776367,51.77000045776367,51.77000045776367,31842400,0.0,0.0
2025-07-21 00:00:00-04:00,52.689998626708984,53.97999954223633,51.400001525878906,51.5,51.5,38140200,0.0,0.0
2025-07-22 00:00:00-04:00,51.84000015258789,51.86000061035156,48.849998474121094,49.86000061035156,49.86000061035156,31829300,0.0,0.0
2025-07-23 00:00:00-04:00,50.70000076293945,52.15999984741211,50.58000183105469,51.70000076293945,51.70000076293945,25249600,0.0,0.0
2025-07-24 00:00:00-04:00,51.81999969482422,53.349998474121094,51.33000183105469,52.52000045776367,52.52000045776367,37679300,0.0,0.0
2025-07-25 00:00:00-04:00,52.150001525878906,54.52000045776367,51.619998931884766,54.470001220703125,54.470001220703125,34308400,0.0,0.0
2025-07-28 00:00:00-04:00,55.810001373291016,60.08000183105469,55.29999923706055,60.04999923706055,60.04999923706055,72578800,0.0,0.0
2025-07-29 00:00:00-04:00,59.72999954223633,61.47999954223633,58.150001525878906,58.630001068115234,58.630001068115234,57488300,0.0,0.0
2025-07-30 00:00:00-04:00,59.560001373291016,62.279998779296875,59.02000045776367,60.709999084472656,60.709999084472656,53032900,0.0,0.0
2025-07-31 00:00:00-04:00,62.11000061035156,62.36000061035156,58.459999084472656,58.970001220703125,58.970001220703125,46751800,0.0,0.0
2025-08-01 00:00:00-04:00,57.11000061035156,58.04999923706055,55.06999969482422,56.63999938964844,56.63999938964844,40840300,0.0,0.0
2025-08-04 00:00:00-04:00,58.15999984741211,59.189998626708984,57.619998931884766,58.22999954223633,58.22999954223633,32743600,0.0,0.0
2025-08-05 00:00:00-04:00,58.810001373291016,59.400001525878906,56.790000915527344,57.2599983215332,57.2599983215332,49970600,0.0,0.0
2025-08-06 00:00:00-04:00,47.33000183105469,48.130001068115234,44.83000183105469,46.790000915527344,46.790000915527344,115217900,0.0,0.0
2025-08-07 00:00:00-04:00,47.150001525878906,48.81999969482422,46.56999969482422,46.66999816894531,46.66999816894531,43942200,0.0,0.0
2025-08-08 00:00:00-04:00,46.90999984741211,47.369998931884766,44.529998779296875,44.599998474121094,44.599998474121094,43796800,0.0,0.0
2025-08-11 00:00:00-04:00,45.08000183105469,46.47999954223633,44.97999954223633,45.20000076293945,45.20000076293945,31865900,0.0,0.0
2025-08-12 00:00:00-04:00,45.66999816894531,46.599998474121094,44.79999923706055,46.43000030517578,46.43000030517578,30326100,0.0,0.0
2025-08-13 00:00:00-04:00,46.43000030517578,46.63999938964844,45.560001373291016,46.06999969482422,46.06999969482422,26004400,0.0,0.0
2025-08-14 00:00:00-04:00,45.349998474121094,45.66999816894531,44.66999816894531,45.4900016784668,45.4900016784668,22948700,0.0,0.0
2025-08-15 00:00:00-04:00,45.2599983215332,45.56999969482422,44.15999984741211,45.369998931884766,45.369998931884766,27407500,0.0,0.0
2025-08-18 00:00:00-04:00,45.279998779296875,46.63999938964844,45.18000030517578,45.86000061035156,45.86000061035156,22586500,0.0,0.0
2025-08-19 00:00:00-04:00,45.849998474121094,45.849998474121094,43.16999816894531,43.2400016784668,43.2400016784668,30319200,0.0,0.0
2025-08-20 00:00:00-04:00,43.29999923706055,43.470001220703125,41.310001373291016,42.61000061035156,42.61000061035156,31496600,0.0,0.0
2025-08-21 00:00:00-04:00,42.599998474121094,42.959999084472656,41.81999969482422,42.310001373291016,42.310001373291016,16552100,0.0,0.0
2025-08-22 00:00:00-04:00,41.650001525878906,44.099998474121094,41.630001068115234,43.880001068115234,43.880001068115234,24089100,0.0,0.0
2025-08-25 00:00:00-04:00,43.599998474121094,44.93000030517578,43.279998779296875,44.06999969482422,44.06999969482422,18782000,0.0,0.0
2025-08-26 00:00:00-04:00,44.060001373291016,44.38999938964844,43.63999938964844,44.36000061035156,44.36000061035156,18168200,0.0,0.0
2025-08-27 00:00:00-04:00,44.369998931884766,45.0099983215332,43.869998931884766,44.7599983215332,44.7599983215332,18925100,0.0,0.0
2025-08-28 00:00:00-04:00,44.81999969482422,45.34000015258789,43.90999984741211,43.970001220703125,43.970001220703125,22120100,0.0,0.0
2025-08-29 00:00:00-04:00,42.79999923706055,42.86000061035156,41.439998626708984,41.540000915527344,41.540000915527344,36835900,0.0,0.0
2025-09-02 00:00:00-04:00,40.029998779296875,40.86000061035156,39.560001373291016,40.779998779296875,40.779998779296875,29924300,0.0,0.0
2025-09-03 00:00:00-04:00,40.900001525878906,40.97999954223633,39.77000045776367,40.099998474121094,40.099998474121094,20472800,0.0,0.0
2025-09-04 00:00:00-04:00,40.279998779296875,40.79999923706055,39.75,40.70000076293945,40.70000076293945,22479400,0.0,0.0
2025-09-05 00:00:00-04:00,40.9900016784668,41.18000030517578,39.7400016784668,40.40999984741211,40.40999984741211,21771700,0.0,0.0
2025-09-08 00:00:00-04:00,40.900001525878906,41.119998931884766,39.88999938964844,40.040000915527344,40.040000915527344,19033300,0.0,0.0
2025-09-09 00:00:00-04:00,40.2400016784668,43.0,40.16999816894531,42.91999816894531,42.91999816894531,37459000,0.0,0.0
2025-09-10 00:00:00-04:00,44.0,45.56999969482422,43.33000183105469,43.90999984741211,43.90999984741211,40876000,0.0,0.0
2025-09-11 00:00:00-04:00,44.290000915527344,44.5099983215332,43.459999084472656,43.95000076293945,43.95000076293945,24437700,0.0,0.0
2025-09-12 00:00:00-04:00,46.560001373291016,47.0,44.630001068115234,45.0,45.0,38138300,0.0,0.0
2025-09-15 00:00:00-04:00,45.22999954223633,45.77000045776367,44.20000076293945,45.380001068115234,45.380001068115234,22441800,0.0,0.0
2025-09-16 00:00:00-04:00,45.54999923706055,45.81999969482422,44.5,44.90999984741211,44.90999984741211,18139200,0.0,0.0
2025-09-17 00:00:00-04:00,44.599998474121094,45.400001525878906,43.689998626708984,44.900001525878906,44.900001525878906,22589200,0.0,0.0
2025-09-18 00:00:00-04:00,45.41999816894531,46.33000183105469,44.540000915527344,45.939998626708984,45.939998626708984,26315800,0.0,0.0
2025-09-19 00:00:00-04:00,46.0,46.52000045776367,45.45000076293945,45.810001373291016,45.810001373291016,28688400,0.0,0.0
2025-09-22 00:00:00-04:00,45.400001525878906,48.529998779296875,45.16999816894531,46.869998931884766,46.869998931884766,39930600,0.0,0.0
2025-09-23 00:00:00-04:00,47.38999938964844,47.70000076293945,45.86000061035156,46.9900016784668,46.9900016784668,27042500,0.0,0.0
2025-09-24 00:00:00-04:00,47.22999954223633,48.150001525878906,46.16999816894531,46.20000076293945,46.20000076293945,24991300,0.0,0.0
2025-09-25 00:00:00-04:00,45.060001373291016,47.15999984741211,44.20000076293945,46.2400016784668,46.2400016784668,24372200,0.0,0.0
2025-09-26 00:00:00-04:00,45.63999938964844,45.970001220703125,44.400001525878906,45.81999969482422,45.81999969482422,22879400,0.0,0.0
2025-09-29 00:00:00-04:00,46.279998779296875,47.380001068115234,45.939998626708984,46.36000061035156,46.36000061035156,25012600,0.0,0.0
2025-09-30 00:00:00-04:00,46.220001220703125,48.20000076293945,46.20000076293945,47.939998626708984,47.939998626708984,32168500,0.0,0.0
2025-10-01 00:00:00-04:00,47.56999969482422,52.47999954223633,47.36000061035156,52.38999938964844,52.38999938964844,48357200,0.0,0.0
2025-10-02 00:00:00-04:00,52.45000076293945,52.93000030517578,51.060001373291016,52.5,52.5,32744400,0.0,0.0
2025-10-03 00:00:00-04:00,52.7400016784668,53.5099983215332,50.79999923706055,51.959999084472656,51.959999084472656,32220400,0.0,0.0
2025-10-06 00:00:00-04:00,54.08000183105469,56.11000061035156,53.959999084472656,54.619998931884766,54.619998931884766,40241600,0.0,0.0
2025-10-07 00:00:00-04:00,56.2599983215332,57.47999954223633,53.599998474121094,55.06999969482422,55.06999969482422,37885900,0.0,0.0
2025-10-08 00:00:00-04:00,55.27000045776367,58.689998626708984,54.58000183105469,58.68000030517578,58.68000030517578,45151400,0.0,0.0
2025-10-09 00:00:00-04:00,57.630001068115234,58.779998779296875,57.2599983215332,57.97999954223633,57.97999954223633,29801500,0.0,0.0
2025-10-10 00:00:00-04:00,58.2400016784668,58.5099983215332,52.560001373291016,52.86000061035156,52.86000061035156,45087800,0.0,0.0
2025-10-13 00:00:00-04:00,54.810001373291016,55.650001525878906,54.02000045776367,54.75,54.75,24588900,0.0,0.0
2025-10-14 00:00:00-04:00,54.130001068115234,55.209999084472656,52.97999954223633,53.11000061035156,53.11000061035156,19789100,0.0,0.0
2025-10-15 00:00:00-04:00,54.5,55.06999969482422,52.86000061035156,53.939998626708984,53.939998626708984,16646000,0.0,0.0
2025-10-16 00:00:00-04:00,54.0,56.22999954223633,53.27000045776367,53.84000015258789,53.84000015258789,24656600,0.0,0.0
2025-10-17 00:00:00-04:00,53.06999969482422,53.630001068115234,51.619998931884766,52.18000030517578,52.18000030517578,20681800,0.0,0.0
2025-10-20 00:00:00-04:00,55.040000915527344,56.599998474121094,54.599998474121094,55.040000915527344,55.040000915527344,45553300,0.0,0.0
2025-10-21 00:00:00-04:00,55.15999984741211,55.349998474121094,53.90999984741211,54.81999969482422,54.81999969482422,29016500,0.0,0.0
2025-10-22 00:00:00-04:00,54.4900016784668,54.529998779296875,50.029998779296875,52.5,52.5,34326200,0.0,0.0
2025-10-23 00:00:00-04:00,51.72999954223633,51.84000015258789,47.380001068115234,47.91999816894531,47.91999816894531,57175700,0.0,0.0
2025-10-24 00:00:00-04:00,48.880001068115234,49.63999938964844,48.209999084472656,48.290000915527344,48.290000915527344,25206600,0.0,0.0
