Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2025-03-28 00:00:00-04:00,7.679999828338623,7.760000228881836,7.099999904632568,7.260000228881836,7.260000228881836,23841600,0.0,0.0
2025-03-31 00:00:00-04:00,6.989999771118164,7.230000019073486,6.909999847412109,7.110000133514404,7.110000133514404,23951900,0.0,0.0
2025-04-01 00:00:00-04:00,7.110000133514404,7.179999828338623,6.730000019073486,6.960000038146973,6.960000038146973,20600300,0.0,0.0
2025-04-02 00:00:00-04:00,6.75,7.440000057220459,6.75,7.199999809265137,7.199999809265137,19781900,0.0,0.0
2025-04-03 00:00:00-04:00,6.690000057220459,7.070000171661377,6.619999885559082,6.940000057220459,6.940000057220459,22368300,0.0,0.0
2025-04-04 00:00:00-04:00,6.559999942779541,6.730000019073486,5.829999923706055,6.199999809265137,6.199999809265137,33061000,0.0,0.0
2025-04-07 00:00:00-04:00,5.53000020980835,6.889999866485596,5.480000019073486,6.659999847412109,6.659999847412109,34271500,0.0,0.0
2025-04-08 00:00:00-04:00,7.190000057220459,7.28000020980835,6.21999979019165,6.400000095367432,6.400000095367432,27505800,0.0,0.0
2025-04-09 00:00:00-04:00,6.369999885559082,7.539999961853027,6.291999816894531,7.429999828338623,7.429999828338623,36154000,0.0,0.0
2025-04-10 00:00:00-04:00,7.119999885559082,7.260000228881836,6.739999771118164,7.019999980926514,7.019999980926514,22908800,0.0,0.0
2025-04-11 00:00:00-04:00,6.869999885559082,7.079999923706055,6.75,7.03000020980835,7.03000020980835,15535100,0.0,0.0
2025-04-14 00:00:00-04:00,7.329999923706055,7.460000038146973,6.989999771118164,7.25,7.25,15773800,0.0,0.0
2025-04-15 00:00:00-04:00,7.25,7.480000019073486,7.0,7.119999885559082,7.119999885559082,13890900,0.0,0.0
2025-04-16 00:00:00-04:00,7.0,7.079999923706055,6.809999942779541,7.050000190734863,7.050000190734863,13283200,0.0,0.0
2025-04-17 00:00:00-04:00,7.190000057220459,7.599999904632568,7.039999961853027,7.230000019073486,7.230000019073486,21016100,0.0,0.0
2025-04-21 00:00:00-04:00,7.130000114440918,7.210000038146973,6.940000057220459,7.139999866485596,7.139999866485596,13927500,0.0,0.0
2025-04-22 00:00:00-04:00,7.21999979019165,7.468999862670898,7.099999904632568,7.340000152587891,7.340000152587891,14449900,0.0,0.0
2025-04-23 00:00:00-04:00,7.809999942779541,8.1899995803833,7.684999942779541,8.050000190734863,8.050000190734863,26931700,0.0,0.0
2025-04-24 00:00:00-04:00,8.180000305175781,8.579999923706055,8.09000015258789,8.5600004196167,8.5600004196167,23127000,0.0,0.0
2025-04-25 00:00:00-04:00,8.5600004196167,8.864999771118164,8.4350004196167,8.59000015258789,8.59000015258789,20115800,0.0,0.0
2025-04-28 00:00:00-04:00,8.739999771118164,8.890000343322754,8.210000038146973,8.529999732971191,8.529999732971191,16311100,0.0,0.0
2025-04-29 00:00:00-04:00,8.579999923706055,9.0,8.510000228881836,8.989999771118164,8.989999771118164,21475800,0.0,0.0
2025-04-30 00:00:00-04:00,8.619999885559082,8.654999732971191,8.140000343322754,8.329999923706055,8.329999923706055,28671700,0.0,0.0
2025-05-01 00:00:00-04:00,8.470000267028809,8.5600004196167,8.15999984741211,8.479999542236328,8.479999542236328,24320500,0.0,0.0
2025-05-02 00:00:00-04:00,8.59000015258789,9.609999656677246,8.59000015258789,9.289999961853027,9.289999961853027,39780500,0.0,0.0
2025-05-05 00:00:00-04:00,9.109999656677246,9.1899995803833,8.642000198364258,8.6899995803833,8.6899995803833,19241500,0.0,0.0
2025-05-06 00:00:00-04:00,8.380000114440918,8.569999694824219,8.229999542236328,8.529999732971191,8.529999732971191,15580800,0.0,0.0
2025-05-07 00:00:00-04:00,8.489999771118164,8.65999984741211,8.354999542236328,8.5600004196167,8.5600004196167,12598600,0.0,0.0
2025-05-08 00:00:00-04:00,8.920000076293945,9.020000457763672,8.630000114440918,8.760000228881836,8.760000228881836,17114700,0.0,0.0
2025-05-09 00:00:00-04:00,8.760000228881836,8.907999992370605,8.569999694824219,8.8100004196167,8.8100004196167,14535400,0.0,0.0
2025-05-12 00:00:00-04:00,9.239999771118164,9.329999923706055,8.840999603271484,9.079999923706055,9.079999923706055,32159000,0.0,0.0
2025-05-13 00:00:00-04:00,9.449999809265137,11.520000457763672,9.430000305175781,11.15999984741211,11.15999984741211,91818600,0.0,0.0
2025-05-14 00:00:00-04:00,11.074999809265137,11.890000343322754,10.970000267028809,11.84000015258789,11.84000015258789,47465200,0.0,0.0
2025-05-15 00:00:00-04:00,11.539999961853027,12.25,11.489999771118164,12.1899995803833,12.1899995803833,42579500,0.0,0.0
2025-05-16 00:00:00-04:00,12.84000015258789,13.920000076293945,12.630000114440918,13.300000190734863,13.300000190734863,72372000,0.0,0.0
2025-05-19 00:00:00-04:00,12.539999961853027,12.779999732971191,11.175000190734863,11.390000343322754,11.390000343322754,57562700,0.0,0.0
2025-05-20 00:00:00-04:00,11.199999809265137,11.520000457763672,10.90999984741211,11.289999961853027,11.289999961853027,35882400,0.0,0.0
2025-05-21 00:00:00-04:00,10.859999656677246,11.335000038146973,10.680000305175781,10.819999694824219,10.819999694824219,30665300,0.0,0.0
2025-05-22 00:00:00-04:00,10.550000190734863,10.850000381469727,10.239999771118164,10.600000381469727,10.600000381469727,31436400,0.0,0.0
2025-05-23 00:00:00-04:00,10.449999809265137,10.789999961853027,10.380000114440918,10.59000015258789,10.59000015258789,20052300,0.0,0.0
2025-05-27 00:00:00-04:00,11.0,11.425000190734863,10.670000076293945,10.920000076293945,10.920000076293945,34119700,0.0,0.0
2025-05-28 00:00:00-04:00,11.359999656677246,11.579999923706055,10.720000267028809,10.949999809265137,10.949999809265137,36693900,0.0,0.0
2025-05-29 00:00:00-04:00,11.199999809265137,11.229999542236328,10.489999771118164,10.600000381469727,10.600000381469727,24124700,0.0,0.0
2025-05-30 00:00:00-04:00,10.430000305175781,10.5,9.869999885559082,10.09000015258789,10.09000015258789,23921000,0.0,0.0
2025-06-02 00:00:00-04:00,10.010000228881836,10.010000228881836,9.680000305175781,9.729999542236328,9.729999542236328,18703000,0.0,0.0
2025-06-03 00:00:00-04:00,10.199999809265137,10.4399995803833,9.65999984741211,9.720000267028809,9.720000267028809,27432800,0.0,0.0
2025-06-04 00:00:00-04:00,9.760000228881836,9.850000381469727,9.350000381469727,9.640000343322754,9.640000343322754,26683300,0.0,0.0
2025-06-05 00:00:00-04:00,9.649999618530273,9.770000457763672,9.244999885559082,9.359999656677246,9.359999656677246,29860300,0.0,0.0
2025-06-06 00:00:00-04:00,9.65999984741211,10.210000038146973,9.520999908447266,10.1899995803833,10.1899995803833,41210700,0.0,0.0
2025-06-09 00:00:00-04:00,11.430000305175781,11.670000076293945,10.239999771118164,11.260000228881836,11.260000228881836,79601000,0.0,0.0
2025-06-10 00:00:00-04:00,11.270000457763672,11.539999961853027,11.010000228881836,11.380000114440918,11.380000114440918,32657300,0.0,0.0
2025-06-11 00:00:00-04:00,11.75,12.520000457763672,11.460000038146973,12.170000076293945,12.170000076293945,53311700,0.0,0.0
2025-06-12 00:00:00-04:00,11.9399995803833,12.40999984741211,11.710000038146973,11.729999542236328,11.729999542236328,27087600,0.0,0.0
2025-06-13 00:00:00-04:00,10.079999923706055,10.289999961853027,9.770000457763672,9.989999771118164,9.989999771118164,111011300,0.0,0.0
2025-06-16 00:00:00-04:00,10.34000015258789,10.539999961853027,10.119999885559082,10.380000114440918,10.380000114440918,52754800,0.0,0.0
2025-06-17 00:00:00-04:00,10.239999771118164,10.609999656677246,9.880000114440918,9.920000076293945,9.920000076293945,45933200,0.0,0.0
2025-06-18 00:00:00-04:00,10.09000015258789,10.279999732971191,9.90999984741211,10.199999809265137,10.199999809265137,36840400,0.0,0.0
2025-06-20 00:00:00-04:00,10.399999618530273,10.574999809265137,9.970000267028809,10.039999961853027,10.039999961853027,42879900,0.0,0.0
2025-06-23 00:00:00-04:00,9.920000076293945,10.079999923706055,9.489999771118164,10.0,10.0,38200100,0.0,0.0
2025-06-24 00:00:00-04:00,10.170000076293945,10.859999656677246,9.970000267028809,10.729999542236328,10.729999542236328,45109700,0.0,0.0
2025-06-25 00:00:00-04:00,10.829999923706055,11.050000190734863,9.930000305175781,9.930000305175781,9.930000305175781,38010000,0.0,0.0
2025-06-26 00:00:00-04:00,10.050999641418457,10.59000015258789,10.010000228881836,10.59000015258789,10.59000015258789,33685400,0.0,0.0
2025-06-27 00:00:00-04:00,10.489999771118164,10.717000007629395,10.229999542236328,10.470000267028809,10.470000267028809,60959900,0.0,0.0
2025-06-30 00:00:00-04:00,10.5649995803833,11.0600004196167,10.5649995803833,10.850000381469727,10.850000381469727,45734900,0.0,0.0
2025-07-01 00:00:00-04:00,10.59000015258789,10.619999885559082,9.84000015258789,9.880000114440918,9.880000114440918,55975900,0.0,0.0
2025-07-02 00:00:00-04:00,10.109999656677246,10.109999656677246,9.8100004196167,9.979999542236328,9.979999542236328,39847500,0.0,0.0
2025-07-03 00:00:00-04:00,10.069999694824219,10.180000305175781,9.970000267028809,10.170000076293945,10.170000076293945,19267600,0.0,0.0
2025-07-07 00:00:00-04:00,10.100000381469727,10.220000267028809,9.760000228881836,10.020000457763672,10.020000457763672,31032300,0.0,0.0
2025-07-08 00:00:00-04:00,10.045000076293945,10.5,10.045000076293945,10.369999885559082,10.369999885559082,36204600,0.0,0.0
2025-07-09 00:00:00-04:00,10.470000267028809,10.649999618530273,10.25,10.449999809265137,10.449999809265137,28139800,0.0,0.0
2025-07-10 00:00:00-04:00,10.390000343322754,10.84000015258789,10.324999809265137,10.779999732971191,10.779999732971191,27779900,0.0,0.0
2025-07-11 00:00:00-04:00,10.789999961853027,11.300000190734863,10.404999732971191,10.510000228881836,10.510000228881836,36976100,0.0,0.0
2025-07-14 00:00:00-04:00,10.430000305175781,10.899999618530273,10.130000114440918,10.800000190734863,10.800000190734863,29907500,0.0,0.0
2025-07-15 00:00:00-04:00,10.880000114440918,11.670000076293945,10.729999542236328,11.260000228881836,11.260000228881836,63930800,0.0,0.0
2025-07-16 00:00:00-04:00,11.430000305175781,12.199999809265137,10.989999771118164,12.09000015258789,12.09000015258789,66657600,0.0,0.0
2025-07-17 00:00:00-04:00,12.380000114440918,13.399999618530273,12.130000114440918,13.399999618530273,13.399999618530273,74876100,0.0,0.0
2025-07-18 00:00:00-04:00,13.069999694824219,13.729999542236328,12.880000114440918,13.289999961853027,13.289999961853027,55090900,0.0,0.0
2025-07-21 00:00:00-04:00,13.364999771118164,13.48799991607666,11.765000343322754,11.850000381469727,11.850000381469727,57660700,0.0,0.0
2025-07-22 00:00:00-04:00,11.449999809265137,11.760000228881836,10.680000305175781,10.989999771118164,10.989999771118164,51779600,0.0,0.0
2025-07-23 00:00:00-04:00,11.350000381469727,11.460000038146973,10.899999618530273,11.359999656677246,11.359999656677246,39701500,0.0,0.0
2025-07-24 00:00:00-04:00,11.239999771118164,11.274999618530273,10.90999984741211,10.989999771118164,10.989999771118164,28779000,0.0,0.0
2025-07-25 00:00:00-04:00,10.979999542236328,11.329999923706055,10.875,11.210000038146973,11.210000038146973,31944300,0.0,0.0
2025-07-28 00:00:00-04:00,11.40999984741211,11.600000381469727,10.670000076293945,10.789999961853027,10.789999961853027,30539900,0.0,0.0
2025-07-29 00:00:00-04:00,10.829999923706055,10.920000076293945,10.130000114440918,10.1899995803833,10.1899995803833,31045700,0.0,0.0
2025-07-30 00:00:00-04:00,10.25,10.279999732971191,9.979999542236328,10.149999618530273,10.149999618530273,22149300,0.0,0.0
2025-07-31 00:00:00-04:00,10.15999984741211,10.324999809265137,9.90999984741211,10.029999732971191,10.029999732971191,24637500,0.0,0.0
2025-08-01 00:00:00-04:00,9.78499984741211,9.949999809265137,9.5600004196167,9.640000343322754,9.640000343322754,29800800,0.0,0.0
2025-08-04 00:00:00-04:00,9.739999771118164,10.449999809265137,9.630000114440918,10.430000305175781,10.430000305175781,32244600,0.0,0.0
2025-08-05 00:00:00-04:00,10.5,10.630000114440918,10.100000381469727,10.329999923706055,10.329999923706055,28942600,0.0,0.0
2025-08-06 00:00:00-04:00,10.319999694824219,10.319999694824219,9.770000457763672,9.850000381469727,9.850000381469727,26201100,0.0,0.0
2025-08-07 00:00:00-04:00,9.920000076293945,10.100000381469727,9.619999885559082,9.800000190734863,9.800000190734863,27600800,0.0,0.0
2025-08-08 00:00:00-04:00,9.854999542236328,9.930000305175781,9.550000190734863,9.720000267028809,9.720000267028809,22923000,0.0,0.0
2025-08-11 00:00:00-04:00,9.895000457763672,9.899999618530273,9.460000038146973,9.539999961853027,9.539999961853027,42790900,0.0,0.0
2025-08-12 00:00:00-04:00,9.25,10.34000015258789,9.119999885559082,10.25,10.25,65505100,0.0,0.0
2025-08-13 00:00:00-04:00,10.524999618530273,10.57800006866455,9.982999801635742,10.199999809265137,10.199999809265137,32628400,0.0,0.0
2025-08-14 00:00:00-04:00,10.03499984741211,10.180000305175781,9.729999542236328,9.989999771118164,9.989999771118164,26054600,0.0,0.0
2025-08-15 00:00:00-04:00,10.180000305175781,10.260000228881836,9.8100004196167,9.819999694824219,9.819999694824219,21078700,0.0,0.0
2025-08-18 00:00:00-04:00,10.0,10.229999542236328,9.609999656677246,9.850000381469727,9.850000381469727,27664000,0.0,0.0
2025-08-19 00:00:00-04:00,9.800000190734863,9.880000114440918,9.25,9.289999961853027,9.289999961853027,28368800,0.0,0.0
2025-08-20 00:00:00-04:00,9.140000343322754,9.279999732971191,8.859999656677246,9.229999542236328,9.229999542236328,23195500,0.0,0.0
2025-08-21 00:00:00-04:00,9.220000267028809,9.4399995803833,9.125,9.380000114440918,9.380000114440918,19607300,0.0,0.0
2025-08-22 00:00:00-04:00,9.380000114440918,9.8100004196167,9.170000076293945,9.670000076293945,9.670000076293945,25190800,0.0,0.0
2025-08-25 00:00:00-04:00,9.529999732971191,9.630000114440918,9.350000381469727,9.369999885559082,9.369999885559082,17270600,0.0,0.0
2025-08-26 00:00:00-04:00,9.399999618530273,9.430000305175781,9.149999618530273,9.270000457763672,9.270000457763672,23939200,0.0,0.0
2025-08-27 00:00:00-04:00,9.149999618530273,9.385000228881836,9.0600004196167,9.149999618530273,9.149999618530273,27972400,0.0,0.0
2025-08-28 00:00:00-04:00,9.210000038146973,9.319999694824219,9.149999618530273,9.199999809265137,9.199999809265137,17269900,0.0,0.0
2025-08-29 00:00:00-04:00,9.180000305175781,9.229000091552734,8.859999656677246,8.949999809265137,8.949999809265137,21445100,0.0,0.0
2025-09-02 00:00:00-04:00,8.609999656677246,8.800000190734863,8.390000343322754,8.600000381469727,8.600000381469727,26844600,0.0,0.0
2025-09-03 00:00:00-04:00,8.65999984741211,8.699999809265137,8.369999885559082,8.390000343322754,8.390000343322754,19117900,0.0,0.0
2025-09-04 00:00:00-04:00,8.420000076293945,8.539999961853027,8.289999961853027,8.449999809265137,8.449999809265137,17190900,0.0,0.0
2025-09-05 00:00:00-04:00,8.614999771118164,8.6899995803833,8.164999961853027,8.5,8.5,18002200,0.0,0.0
2025-09-08 00:00:00-04:00,8.579999923706055,8.739999771118164,8.399999618530273,8.510000228881836,8.510000228881836,15416800,0.0,0.0
2025-09-09 00:00:00-04:00,8.479999542236328,8.619999885559082,8.359999656677246,8.430000305175781,8.430000305175781,15424600,0.0,0.0
2025-09-10 00:00:00-04:00,8.600000381469727,8.600000381469727,8.229999542236328,8.25,8.25,19570100,0.0,0.0
2025-09-11 00:00:00-04:00,8.279999732971191,8.699999809265137,8.21500015258789,8.489999771118164,8.489999771118164,27339600,0.0,0.0
2025-09-12 00:00:00-04:00,8.600000381469727,8.800000190734863,8.529999732971191,8.75,8.75,30218300,0.0,0.0
2025-09-15 00:00:00-04:00,9.359999656677246,9.520000457763672,8.979999542236328,9.119999885559082,9.119999885559082,38212100,0.0,0.0
2025-09-16 00:00:00-04:00,9.170000076293945,9.34000015258789,8.899999618530273,9.109999656677246,9.109999656677246,31235200,0.0,0.0
2025-09-17 00:00:00-04:00,9.109999656677246,9.210000038146973,8.770000457763672,9.0,9.0,42314600,0.0,0.0
2025-09-18 00:00:00-04:00,9.029999732971191,9.34000015258789,8.96500015258789,9.25,9.25,35739000,0.0,0.0
2025-09-19 00:00:00-04:00,9.3149995803833,9.9399995803833,9.239999771118164,9.859999656677246,9.859999656677246,75582200,0.0,0.0
2025-09-22 00:00:00-04:00,9.760000228881836,9.760000228881836,9.199999809265137,9.550000190734863,9.550000190734863,40806900,0.0,0.0
2025-09-23 00:00:00-04:00,9.6899995803833,10.329999923706055,9.579999923706055,10.0,10.0,65698500,0.0,0.0
2025-09-24 00:00:00-04:00,10.079999923706055,10.119999885559082,9.630000114440918,9.710000038146973,9.710000038146973,43480700,0.0,0.0
2025-09-25 00:00:00-04:00,9.305000305175781,9.470000267028809,8.920000076293945,9.329999923706055,9.329999923706055,44397800,0.0,0.0
2025-09-26 00:00:00-04:00,9.40999984741211,9.819999694824219,9.279999732971191,9.279999732971191,9.279999732971191,33399300,0.0,0.0
2025-09-29 00:00:00-04:00,9.390000343322754,9.680000305175781,9.170000076293945,9.649999618530273,9.649999618530273,45634700,0.0,0.0
2025-09-30 00:00:00-04:00,9.520000457763672,9.670000076293945,9.170000076293945,9.579999923706055,9.579999923706055,39706600,0.0,0.0
2025-10-01 00:00:00-04:00,9.479999542236328,10.170000076293945,9.470000267028809,9.8100004196167,9.8100004196167,51088900,0.0,0.0
2025-10-02 00:00:00-04:00,9.949999809265137,10.418000221252441,9.819999694824219,10.180000305175781,10.180000305175781,56385400,0.0,0.0
2025-10-03 00:00:00-04:00,10.364999771118164,11.59000015258789,10.25,11.569999694824219,11.569999694824219,108807000,0.0,0.0
2025-10-06 00:00:00-04:00,12.100000381469727,13.8100004196167,11.859999656677246,13.640000343322754,13.640000343322754,160904300,0.0,0.0
2025-10-07 00:00:00-04:00,13.109999656677246,13.710000038146973,12.34000015258789,12.479999542236328,12.479999542236328,129659200,0.0,0.0
2025-10-08 00:00:00-04:00,11.720000267028809,12.529999732971191,10.949999809265137,12.460000038146973,12.460000038146973,88735300,0.0,0.0
2025-10-09 00:00:00-04:00,12.390000343322754,12.6899995803833,11.739999771118164,12.65999984741211,12.65999984741211,50636400,0.0,0.0
2025-10-10 00:00:00-04:00,12.59000015258789,12.789999961853027,11.680000305175781,11.970000267028809,11.970000267028809,48376300,0.0,0.0
2025-10-13 00:00:00-04:00,12.109999656677246,12.850000381469727,11.899999618530273,12.770000457763672,12.770000457763672,58789800,0.0,0.0
2025-10-14 00:00:00-04:00,12.25,13.5,11.470000267028809,13.020000457763672,13.020000457763672,77028900,0.0,0.0
2025-10-15 00:00:00-04:00,13.4399995803833,14.619999885559082,12.829999923706055,13.029999732971191,13.029999732971191,92535400,0.0,0.0
2025-10-16 00:00:00-04:00,13.319999694824219,14.300000190734863,11.819999694824219,11.869999885559082,11.869999885559082,85732200,0.0,0.0
2025-10-17 00:00:00-04:00,11.680000305175781,11.869999885559082,11.079999923706055,11.239999771118164,11.239999771118164,56636000,0.0,0.0
2025-10-20 00:00:00-04:00,11.869999885559082,12.130000114440918,11.40999984741211,11.979999542236328,11.979999542236328,80755300,0.0,0.0
2025-10-21 00:00:00-04:00,11.850000381469727,11.970000267028809,11.329999923706055,11.40999984741211,11.40999984741211,45966000,0.0,0.0
2025-10-22 00:00:00-04:00,11.260000228881836,11.390000343322754,10.380000114440918,10.859999656677246,10.859999656677246,64778500,0.0,0.0
2025-10-23 00:00:00-04:00,11.039999961853027,11.079999923706055,10.649999618530273,10.90999984741211,10.90999984741211,41050600,0.0,0.0
2025-10-24 00:00:00-04:00,11.279999732971191,11.479999542236328,11.039999961853027,11.289999961853027,11.289999961853027,40243700,0.0,0.0
