Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2025-02-21 00:00:00-05:00,61.29999923706055,61.40999984741211,57.47999954223633,58.029998779296875,58.029998779296875,1150700,0.0,0.0
2025-02-24 00:00:00-05:00,58.47999954223633,58.59000015258789,56.900001525878906,57.150001525878906,57.150001525878906,1545200,0.0,0.0
2025-02-25 00:00:00-05:00,56.83000183105469,58.150001525878906,55.77000045776367,56.31999969482422,56.31999969482422,1644100,0.0,0.0
2025-02-26 00:00:00-05:00,56.849998474121094,57.7599983215332,56.45000076293945,56.72999954223633,56.72999954223633,1596100,0.0,0.0
2025-02-27 00:00:00-05:00,56.54999923706055,57.869998931884766,56.220001220703125,56.90999984741211,56.90999984741211,1869900,0.0,0.0
2025-02-28 00:00:00-05:00,56.7400016784668,58.27000045776367,56.68000030517578,58.15999984741211,58.15999984741211,1604500,0.0,0.0
2025-03-03 00:00:00-05:00,59.70000076293945,60.720001220703125,57.459999084472656,57.810001373291016,57.810001373291016,2617300,0.0,0.0
2025-03-04 00:00:00-05:00,56.540000915527344,57.369998931884766,53.79999923706055,56.220001220703125,56.220001220703125,2089200,0.0,0.0
2025-03-05 00:00:00-05:00,56.36000061035156,58.0099983215332,56.31999969482422,57.849998474121094,57.849998474121094,1159600,0.0,0.0
2025-03-06 00:00:00-05:00,57.20000076293945,58.40999984741211,56.59000015258789,57.2400016784668,57.2400016784668,1341400,0.0,0.0
2025-03-07 00:00:00-05:00,56.65999984741211,57.2400016784668,52.36000061035156,55.2599983215332,55.2599983215332,2230300,0.0,0.0
2025-03-10 00:00:00-04:00,53.060001373291016,53.97999954223633,49.68000030517578,51.04999923706055,51.04999923706055,3341000,0.0,0.0
2025-03-11 00:00:00-04:00,50.93000030517578,52.849998474121094,49.61000061035156,51.88999938964844,51.88999938964844,3553100,0.0,0.0
2025-03-12 00:00:00-04:00,52.599998474121094,53.90999984741211,50.810001373291016,50.959999084472656,50.959999084472656,2743000,0.0,0.0
2025-03-13 00:00:00-04:00,50.900001525878906,51.099998474121094,49.54999923706055,50.0,50.0,1956100,0.0,0.0
2025-03-14 00:00:00-04:00,50.58000183105469,51.779998779296875,50.150001525878906,51.47999954223633,51.47999954223633,1272400,0.0,0.0
2025-03-17 00:00:00-04:00,51.2400016784668,51.93000030517578,50.959999084472656,51.380001068115234,51.380001068115234,1162400,0.0,0.0
2025-03-18 00:00:00-04:00,50.86000061035156,51.29999923706055,49.900001525878906,50.66999816894531,50.66999816894531,1409700,0.0,0.0
2025-03-19 00:00:00-04:00,50.900001525878906,52.63999938964844,50.7400016784668,52.34000015258789,52.34000015258789,2552300,0.0,0.0
2025-03-20 00:00:00-04:00,51.56999969482422,52.79999923706055,51.56999969482422,52.27000045776367,52.27000045776367,1578800,0.0,0.0
2025-03-21 00:00:00-04:00,51.689998626708984,52.75,51.08000183105469,52.040000915527344,52.040000915527344,25961500,0.0,0.0
2025-03-24 00:00:00-04:00,53.18000030517578,54.38999938964844,53.0099983215332,54.189998626708984,54.189998626708984,2061700,0.0,0.0
2025-03-25 00:00:00-04:00,54.0,55.439998626708984,54.0,54.2400016784668,54.2400016784668,1731400,0.0,0.0
2025-03-26 00:00:00-04:00,54.47999954223633,54.9900016784668,53.869998931884766,54.0,54.0,1736200,0.0,0.0
2025-03-27 00:00:00-04:00,53.58000183105469,53.959999084472656,52.2599983215332,52.7400016784668,52.7400016784668,975900,0.0,0.0
2025-03-28 00:00:00-04:00,52.18000030517578,52.439998626708984,50.630001068115234,50.959999084472656,50.959999084472656,1275600,0.0,0.0
2025-03-31 00:00:00-04:00,49.810001373291016,52.13999938964844,49.06999969482422,52.029998779296875,52.029998779296875,1998900,0.0,0.0
2025-04-01 00:00:00-04:00,51.900001525878906,52.66999816894531,50.52000045776367,52.599998474121094,52.599998474121094,1659700,0.0,0.0
2025-04-02 00:00:00-04:00,51.599998474121094,54.060001373291016,51.599998474121094,53.959999084472656,53.959999084472656,1488100,0.0,0.0
2025-04-03 00:00:00-04:00,50.5099983215332,51.310001373291016,48.83000183105469,48.880001068115234,48.880001068115234,3025500,0.0,0.0
2025-04-04 00:00:00-04:00,46.59000015258789,47.36000061035156,42.45000076293945,43.0,43.0,3384700,0.0,0.0
2025-04-07 00:00:00-04:00,41.0,44.689998626708984,39.22999954223633,42.529998779296875,42.529998779296875,3337200,0.0,0.0
2025-04-08 00:00:00-04:00,44.130001068115234,45.959999084472656,41.290000915527344,41.970001220703125,41.970001220703125,2362900,0.0,0.0
2025-04-09 00:00:00-04:00,42.06999969482422,49.31999969482422,41.43000030517578,48.65999984741211,48.65999984741211,2953900,0.0,0.0
2025-04-10 00:00:00-04:00,46.689998626708984,48.16999816894531,45.08000183105469,46.380001068115234,46.380001068115234,1748500,0.0,0.0
2025-04-11 00:00:00-04:00,46.18000030517578,47.380001068115234,44.970001220703125,46.72999954223633,46.72999954223633,1507000,0.0,0.0
2025-04-14 00:00:00-04:00,47.72999954223633,48.93000030517578,46.84000015258789,47.630001068115234,47.630001068115234,1037200,0.0,0.0
2025-04-15 00:00:00-04:00,45.68000030517578,48.25,45.68000030517578,47.22999954223633,47.22999954223633,1199800,0.0,0.0
2025-04-16 00:00:00-04:00,46.900001525878906,47.58000183105469,44.90999984741211,45.720001220703125,45.720001220703125,2460500,0.0,0.0
2025-04-17 00:00:00-04:00,45.810001373291016,46.40999984741211,45.349998474121094,45.5,45.5,2070700,0.0,0.0
2025-04-21 00:00:00-04:00,45.20000076293945,45.45000076293945,43.959999084472656,44.29999923706055,44.29999923706055,1893700,0.0,0.0
2025-04-22 00:00:00-04:00,45.060001373291016,46.150001525878906,44.4900016784668,45.61000061035156,45.61000061035156,1364800,0.0,0.0
2025-04-23 00:00:00-04:00,48.560001373291016,51.45000076293945,48.400001525878906,50.40999984741211,50.40999984741211,2661600,0.0,0.0
2025-04-24 00:00:00-04:00,50.63999938964844,52.58000183105469,50.369998931884766,52.45000076293945,52.45000076293945,1428900,0.0,0.0
2025-04-25 00:00:00-04:00,52.11000061035156,53.20000076293945,52.11000061035156,53.09000015258789,53.09000015258789,1178100,0.0,0.0
2025-04-28 00:00:00-04:00,53.439998626708984,54.79999923706055,53.189998626708984,53.849998474121094,53.849998474121094,1948900,0.0,0.0
2025-04-29 00:00:00-04:00,53.400001525878906,54.369998931884766,53.31999969482422,53.77000045776367,53.77000045776367,1895200,0.0,0.0
2025-04-30 00:00:00-04:00,52.25,54.709999084472656,51.79999923706055,54.380001068115234,54.380001068115234,3141700,0.0,0.0
2025-05-01 00:00:00-04:00,58.5,62.66999816894531,57.27000045776367,62.2400016784668,62.2400016784668,5171900,0.0,0.0
2025-05-02 00:00:00-04:00,62.810001373291016,66.9000015258789,62.40999984741211,66.56999969482422,66.56999969482422,4011900,0.0,0.0
2025-05-05 00:00:00-04:00,66.0,68.08000183105469,64.97000122070312,67.37999725341797,67.37999725341797,2830500,0.0,0.0
2025-05-06 00:00:00-04:00,66.55999755859375,68.87000274658203,66.20999908447266,68.80000305175781,68.80000305175781,1935400,0.0,0.0
2025-05-07 00:00:00-04:00,68.7699966430664,70.37000274658203,68.62999725341797,69.76000213623047,69.76000213623047,2154200,0.0,0.0
2025-05-08 00:00:00-04:00,70.4000015258789,72.33000183105469,69.7300033569336,71.05999755859375,71.05999755859375,2989900,0.0,0.0
2025-05-09 00:00:00-04:00,71.48999786376953,71.55000305175781,69.80000305175781,71.45999908447266,71.45999908447266,1926200,0.0,0.0
2025-05-12 00:00:00-04:00,75.26000213623047,75.26000213623047,72.33000183105469,73.4000015258789,73.4000015258789,2197900,0.0,0.0
2025-05-13 00:00:00-04:00,73.61000061035156,75.16999816894531,73.19999694824219,73.93000030517578,73.93000030517578,1917000,0.0,0.0
2025-05-14 00:00:00-04:00,74.33000183105469,75.62999725341797,73.95999908447266,75.06999969482422,75.06999969482422,2069700,0.0,0.0
2025-05-15 00:00:00-04:00,74.06999969482422,75.48999786376953,74.01000213623047,75.0199966430664,75.0199966430664,1509000,0.0,0.0
2025-05-16 00:00:00-04:00,75.0,76.31999969482422,74.52999877929688,76.27999877929688,76.27999877929688,1431200,0.0,0.0
2025-05-19 00:00:00-04:00,75.25,76.73999786376953,75.23999786376953,76.58000183105469,76.58000183105469,1264700,0.0,0.0
2025-05-20 00:00:00-04:00,75.79000091552734,76.16999816894531,74.83000183105469,76.16000366210938,76.16000366210938,1817800,0.0,0.0
2025-05-21 00:00:00-04:00,75.25,76.44999694824219,74.5999984741211,75.16999816894531,75.16999816894531,1939400,0.0,0.0
2025-05-22 00:00:00-04:00,74.7300033569336,75.55000305175781,74.38999938964844,75.1500015258789,75.1500015258789,2002600,0.0,0.0
2025-05-23 00:00:00-04:00,74.05999755859375,76.23999786376953,73.8499984741211,75.63999938964844,75.63999938964844,1775800,0.0,0.0
2025-05-27 00:00:00-04:00,76.37000274658203,79.54000091552734,76.16999816894531,79.47000122070312,79.47000122070312,1813600,0.0,0.0
2025-05-28 00:00:00-04:00,80.0,80.68000030517578,79.22000122070312,79.93000030517578,79.93000030517578,2133400,0.0,0.0
2025-05-29 00:00:00-04:00,80.01000213623047,80.06999969482422,77.9000015258789,79.76000213623047,79.76000213623047,1933100,0.0,0.0
2025-05-30 00:00:00-04:00,79.47000122070312,79.80999755859375,78.41000366210938,79.63999938964844,79.63999938964844,1669300,0.0,0.0
2025-06-02 00:00:00-04:00,80.05999755859375,80.81999969482422,79.36000061035156,80.7699966430664,80.7699966430664,1762800,0.0,0.0
2025-06-03 00:00:00-04:00,81.20999908447266,82.05999755859375,80.80999755859375,81.91999816894531,81.91999816894531,2306000,0.0,0.0
2025-06-04 00:00:00-04:00,81.86000061035156,83.48999786376953,81.4000015258789,82.9800033569336,82.9800033569336,2340800,0.0,0.0
2025-06-05 00:00:00-04:00,83.01000213623047,84.13999938964844,82.33999633789062,82.76000213623047,82.76000213623047,1710100,0.0,0.0
2025-06-06 00:00:00-04:00,83.6500015258789,84.27999877929688,83.19999694824219,84.0,84.0,1287300,0.0,0.0
2025-06-09 00:00:00-04:00,84.76000213623047,85.66999816894531,84.20999908447266,84.58000183105469,84.58000183105469,1365800,0.0,0.0
2025-06-10 00:00:00-04:00,84.80999755859375,85.12999725341797,82.30999755859375,82.66000366210938,82.66000366210938,3096700,0.0,0.0
2025-06-11 00:00:00-04:00,82.62000274658203,84.55999755859375,81.66999816894531,83.88999938964844,83.88999938964844,1901200,0.0,0.0
2025-06-12 00:00:00-04:00,82.12000274658203,84.52999877929688,81.5199966430664,84.12999725341797,84.12999725341797,2117200,0.0,0.0
2025-06-13 00:00:00-04:00,83.11000061035156,85.6500015258789,82.55000305175781,84.97000122070312,84.97000122070312,1975600,0.0,0.0
2025-06-16 00:00:00-04:00,85.66999816894531,86.4000015258789,85.04000091552734,85.16000366210938,85.16000366210938,1829800,0.0,0.0
2025-06-17 00:00:00-04:00,85.16000366210938,85.94000244140625,84.41000366210938,84.69999694824219,84.69999694824219,1444700,0.0,0.0
2025-06-18 00:00:00-04:00,84.76000213623047,84.77999877929688,81.7300033569336,82.18000030517578,82.18000030517578,2636100,0.0,0.0
2025-06-20 00:00:00-04:00,82.63999938964844,82.80000305175781,81.2699966430664,82.5,82.5,6229200,0.0,0.0
2025-06-23 00:00:00-04:00,82.04000091552734,83.55000305175781,81.37999725341797,83.44999694824219,83.44999694824219,1868100,0.0,0.0
2025-06-24 00:00:00-04:00,84.01000213623047,84.36000061035156,82.18000030517578,84.12000274658203,84.12000274658203,1620300,0.0,0.0
2025-06-25 00:00:00-04:00,84.47000122070312,84.7699966430664,82.8499984741211,82.98999786376953,82.98999786376953,1151300,0.0,0.0
2025-06-26 00:00:00-04:00,84.94000244140625,85.93000030517578,84.16000366210938,85.68000030517578,85.68000030517578,1569900,0.0,0.0
2025-06-27 00:00:00-04:00,86.0,87.27999877929688,85.6500015258789,86.80000305175781,86.80000305175781,2590800,0.0,0.0
2025-06-30 00:00:00-04:00,87.0,87.75,86.20999908447266,86.33999633789062,86.33999633789062,1665600,0.0,0.0
2025-07-01 00:00:00-04:00,85.83000183105469,86.27999877929688,83.05000305175781,83.88999938964844,83.88999938964844,1839000,0.0,0.0
2025-07-02 00:00:00-04:00,84.80999755859375,85.69000244140625,84.19000244140625,85.62000274658203,85.62000274658203,1328300,0.0,0.0
2025-07-03 00:00:00-04:00,85.94000244140625,87.43000030517578,85.86000061035156,86.8499984741211,86.8499984741211,1115400,0.0,0.0
2025-07-07 00:00:00-04:00,86.83999633789062,88.43000030517578,86.31999969482422,87.56999969482422,87.56999969482422,1229600,0.0,0.0
2025-07-08 00:00:00-04:00,87.91000366210938,88.5,85.63999938964844,87.83000183105469,87.83000183105469,1379300,0.0,0.0
2025-07-09 00:00:00-04:00,88.66999816894531,88.76000213623047,87.19999694824219,87.80000305175781,87.80000305175781,1789500,0.0,0.0
2025-07-10 00:00:00-04:00,88.30999755859375,88.66999816894531,87.04000091552734,88.05000305175781,88.05000305175781,1161600,0.0,0.0
2025-07-11 00:00:00-04:00,87.95999908447266,89.4800033569336,87.47000122070312,89.30999755859375,89.30999755859375,1222400,0.0,0.0
2025-07-14 00:00:00-04:00,89.01000213623047,91.73999786376953,89.01000213623047,90.58999633789062,90.58999633789062,2153900,0.0,0.0
2025-07-15 00:00:00-04:00,91.20999908447266,91.22000122070312,89.45999908447266,89.88999938964844,89.88999938964844,1561100,0.0,0.0
2025-07-16 00:00:00-04:00,90.2699966430664,90.33000183105469,88.58999633789062,89.77999877929688,89.77999877929688,1294200,0.0,0.0
2025-07-17 00:00:00-04:00,90.0999984741211,93.02999877929688,89.83000183105469,92.56999969482422,92.56999969482422,1511800,0.0,0.0
2025-07-18 00:00:00-04:00,92.5999984741211,93.75,92.58000183105469,93.41000366210938,93.41000366210938,1230200,0.0,0.0
2025-07-21 00:00:00-04:00,93.5,93.98999786376953,92.45999908447266,92.83000183105469,92.83000183105469,1227700,0.0,0.0
2025-07-22 00:00:00-04:00,92.33000183105469,92.69999694824219,89.62000274658203,92.45999908447266,92.45999908447266,1736800,0.0,0.0
2025-07-23 00:00:00-04:00,93.0199966430664,94.87000274658203,93.0199966430664,94.08999633789062,94.08999633789062,1067600,0.0,0.0
2025-07-24 00:00:00-04:00,94.0,94.80999755859375,92.94000244140625,93.2699966430664,93.2699966430664,1766600,0.0,0.0
2025-07-25 00:00:00-04:00,93.77999877929688,95.16999816894531,93.30999755859375,94.98999786376953,94.98999786376953,858200,0.0,0.0
2025-07-28 00:00:00-04:00,96.0,96.19999694824219,94.69999694824219,95.5199966430664,95.5199966430664,1791600,0.0,0.0
2025-07-29 00:00:00-04:00,95.9000015258789,96.13999938964844,93.94000244140625,94.11000061035156,94.11000061035156,1667600,0.0,0.0
2025-07-30 00:00:00-04:00,94.41999816894531,95.41000366210938,93.91999816894531,94.23999786376953,94.23999786376953,3268900,0.0,0.0
2025-07-31 00:00:00-04:00,85.25,86.93000030517578,76.19999694824219,76.94000244140625,76.94000244140625,8394600,0.0,0.0
2025-08-01 00:00:00-04:00,75.48999786376953,77.05000305175781,74.0,76.72000122070312,76.72000122070312,3713000,0.0,0.0
2025-08-04 00:00:00-04:00,77.62000274658203,78.73999786376953,75.01000213623047,75.63999938964844,75.63999938964844,2963200,0.0,0.0
2025-08-05 00:00:00-04:00,76.58000183105469,77.0,73.7699966430664,74.47000122070312,74.47000122070312,3036300,0.0,0.0
2025-08-06 00:00:00-04:00,74.3499984741211,75.16000366210938,73.43000030517578,74.47000122070312,74.47000122070312,2390100,0.0,0.0
2025-08-07 00:00:00-04:00,74.94000244140625,75.41000366210938,72.58000183105469,73.73999786376953,73.73999786376953,1901100,0.0,0.0
2025-08-08 00:00:00-04:00,75.69999694824219,75.69999694824219,72.52999877929688,73.04000091552734,73.04000091552734,1725600,0.0,0.0
2025-08-11 00:00:00-04:00,73.08999633789062,73.43000030517578,72.19000244140625,72.91999816894531,72.91999816894531,1986400,0.0,0.0
2025-08-12 00:00:00-04:00,74.01000213623047,75.6500015258789,73.08999633789062,75.4800033569336,75.4800033569336,1804700,0.0,0.0
2025-08-13 00:00:00-04:00,76.08000183105469,76.58999633789062,72.91000366210938,75.31999969482422,75.31999969482422,2446700,0.0,0.0
2025-08-14 00:00:00-04:00,75.05000305175781,75.19999694824219,73.83999633789062,74.0199966430664,74.0199966430664,1648300,0.0,0.0
2025-08-15 00:00:00-04:00,73.7699966430664,73.91999816894531,71.80999755859375,72.45999908447266,72.45999908447266,1936900,0.0,0.0
2025-08-18 00:00:00-04:00,72.62000274658203,73.0,71.4800033569336,72.55999755859375,72.55999755859375,1840400,0.0,0.0
2025-08-19 00:00:00-04:00,72.25,72.77999877929688,71.5,72.05000305175781,72.05000305175781,2005300,0.0,0.0
2025-08-20 00:00:00-04:00,71.86000061035156,71.93000030517578,70.41999816894531,71.33999633789062,71.33999633789062,1286200,0.0,0.0
2025-08-21 00:00:00-04:00,70.93000030517578,72.72000122070312,70.8499984741211,71.80000305175781,71.80000305175781,1058400,0.0,0.0
2025-08-22 00:00:00-04:00,71.94000244140625,74.0,71.94000244140625,73.70999908447266,73.70999908447266,1756800,0.0,0.0
2025-08-25 00:00:00-04:00,73.48999786376953,74.44000244140625,73.0,73.16999816894531,73.16999816894531,1002500,0.0,0.0
2025-08-26 00:00:00-04:00,73.56999969482422,76.87999725341797,73.0999984741211,76.4800033569336,76.4800033569336,3047600,0.0,0.0
2025-08-27 00:00:00-04:00,76.4000015258789,77.33999633789062,76.26000213623047,76.76000213623047,76.76000213623047,1837100,0.0,0.0
2025-08-28 00:00:00-04:00,76.86000061035156,78.58000183105469,76.76000213623047,78.47000122070312,78.47000122070312,1369800,0.0,0.0
2025-08-29 00:00:00-04:00,78.54000091552734,78.95999908447266,76.58999633789062,77.54000091552734,77.54000091552734,2165300,0.0,0.0
2025-09-02 00:00:00-04:00,76.25,78.7699966430664,75.5199966430664,78.36000061035156,78.36000061035156,1799400,0.0,0.0
2025-09-03 00:00:00-04:00,78.38999938964844,79.13999938964844,74.58000183105469,76.51000213623047,76.51000213623047,1786600,0.0,0.0
2025-09-04 00:00:00-04:00,76.26000213623047,77.69000244140625,75.79000091552734,77.16000366210938,77.16000366210938,1359700,0.0,0.0
2025-09-05 00:00:00-04:00,77.51000213623047,77.93000030517578,75.02999877929688,77.62999725341797,77.62999725341797,1820800,0.0,0.0
2025-09-08 00:00:00-04:00,77.93000030517578,78.22000122070312,76.68000030517578,77.5,77.5,1714100,0.0,0.0
2025-09-09 00:00:00-04:00,77.5199966430664,77.93000030517578,74.44999694824219,74.87999725341797,74.87999725341797,1424000,0.0,0.0
2025-09-10 00:00:00-04:00,75.4800033569336,77.23999786376953,75.36000061035156,76.38999938964844,76.38999938964844,2156500,0.0,0.0
2025-09-11 00:00:00-04:00,76.4800033569336,76.68000030517578,75.25,75.9800033569336,75.9800033569336,1531500,0.0,0.0
2025-09-12 00:00:00-04:00,76.43000030517578,76.91999816894531,75.56999969482422,76.13999938964844,76.13999938964844,1374500,0.0,0.0
2025-09-15 00:00:00-04:00,76.26000213623047,77.48999786376953,75.61000061035156,77.44999694824219,77.44999694824219,1452200,0.0,0.0
2025-09-16 00:00:00-04:00,78.5,79.5,77.43000030517578,79.47000122070312,79.47000122070312,1681900,0.0,0.0
2025-09-17 00:00:00-04:00,79.93000030517578,80.51000213623047,77.26000213623047,78.44000244140625,78.44000244140625,1271200,0.0,0.0
2025-09-18 00:00:00-04:00,78.69999694824219,81.0199966430664,78.31999969482422,80.4800033569336,80.4800033569336,1389400,0.0,0.0
2025-09-19 00:00:00-04:00,80.4800033569336,80.87000274658203,78.81999969482422,80.7300033569336,80.7300033569336,3266600,0.0,0.0
2025-09-22 00:00:00-04:00,80.33000183105469,80.55999755859375,79.08000183105469,79.87000274658203,79.87000274658203,1099900,0.0,0.0
2025-09-23 00:00:00-04:00,79.7699966430664,80.30999755859375,77.72000122070312,78.08999633789062,78.08999633789062,1615100,0.0,0.0
2025-09-24 00:00:00-04:00,78.69000244140625,78.98999786376953,76.9800033569336,77.01000213623047,77.01000213623047,1013100,0.0,0.0
2025-09-25 00:00:00-04:00,76.23999786376953,77.80000305175781,75.0199966430664,77.41000366210938,77.41000366210938,1509700,0.0,0.0
2025-09-26 00:00:00-04:00,78.62999725341797,83.48999786376953,77.63999938964844,82.80999755859375,82.80999755859375,2604400,0.0,0.0
2025-09-29 00:00:00-04:00,83.38999938964844,84.61000061035156,76.77999877929688,79.26000213623047,79.26000213623047,4271200,0.0,0.0
2025-09-30 00:00:00-04:00,79.36000061035156,81.63999938964844,79.30000305175781,81.33999633789062,81.33999633789062,1972900,0.0,0.0
2025-10-01 00:00:00-04:00,80.33000183105469,83.0999984741211,80.33000183105469,83.01000213623047,83.01000213623047,1143000,0.0,0.0
2025-10-02 00:00:00-04:00,83.12999725341797,83.86000061035156,80.6500015258789,82.5199966430664,82.5199966430664,1117700,0.0,0.0
2025-10-03 00:00:00-04:00,83.0999984741211,83.0999984741211,80.91000366210938,81.27999877929688,81.27999877929688,1121800,0.0,0.0
2025-10-06 00:00:00-04:00,82.0,84.91000366210938,81.9000015258789,83.66999816894531,83.66999816894531,1780400,0.0,0.0
2025-10-07 00:00:00-04:00,83.93000030517578,83.93000030517578,81.56999969482422,83.51000213623047,83.51000213623047,1207700,0.0,0.0
2025-10-08 00:00:00-04:00,83.08000183105469,84.18000030517578,82.79000091552734,83.93000030517578,83.93000030517578,795800,0.0,0.0
2025-10-09 00:00:00-04:00,84.3499984741211,84.5999984741211,82.05999755859375,82.27999877929688,82.27999877929688,734600,0.0,0.0
2025-10-10 00:00:00-04:00,82.2699966430664,82.69999694824219,79.72000122070312,80.04000091552734,80.04000091552734,1049100,0.0,0.0
2025-10-13 00:00:00-04:00,81.69999694824219,83.2300033569336,81.04000091552734,82.9800033569336,82.9800033569336,1048500,0.0,0.0
2025-10-14 00:00:00-04:00,81.80000305175781,84.87999725341797,80.87999725341797,84.77999877929688,84.77999877929688,1138900,0.0,0.0
2025-10-15 00:00:00-04:00,85.87000274658203,86.31999969482422,82.51000213623047,83.31999969482422,83.31999969482422,1515100,0.0,0.0
2025-10-16 00:00:00-04:00,83.81999969482422,83.97000122070312,80.02999877929688,81.22000122070312,81.22000122070312,1098700,0.0,0.0
2025-10-17 00:00:00-04:00,80.26000213623047,81.0199966430664,79.29000091552734,80.33000183105469,80.33000183105469,1347000,0.0,0.0
2025-10-20 00:00:00-04:00,81.80000305175781,82.12000274658203,79.76000213623047,81.41000366210938,81.41000366210938,927400,0.0,0.0
2025-10-21 00:00:00-04:00,81.47000122070312,84.45999908447266,81.47000122070312,84.31999969482422,84.31999969482422,1525800,0.0,0.0
2025-10-22 00:00:00-04:00,84.41999816894531,84.80000305175781,81.33999633789062,82.16000366210938,82.16000366210938,1194300,0.0,0.0
2025-10-23 00:00:00-04:00,83.16000366210938,89.75,83.1500015258789,89.55000305175781,89.55000305175781,2890400,0.0,0.0
2025-10-24 00:00:00-04:00,90.0,91.08000183105469,89.19999694824219,89.25,89.25,1666900,0.0,0.0
2025-10-27 00:00:00-04:00,91.37000274658203,91.98999786376953,90.0,91.70999908447266,91.70999908447266,2362800,0.0,0.0
